ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND,bezirk_id,bezirk_name,ZEITUNTERSCHIED,ZEIT_BIS_TATZEIT
2024-01-09,2024-01-08,21:00,2024-01-09,19:00,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,1 days
2024-01-09,2024-01-09,08:00,2024-01-09,15:00,250,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,0 days
2024-01-09,2024-01-07,18:00,2024-01-09,12:00,0,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,2 days,2 days
2024-01-09,2024-01-07,02:00,2024-01-09,17:00,2000,Nein,Rennrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,2,Friedrichshain-Kreuzberg,2 days,2 days
2024-01-09,2024-01-09,11:00,2024-01-09,15:00,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,0 days
2024-01-09,2024-01-08,22:00,2024-01-09,19:00,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,1 days,1 days
2024-01-09,2024-01-08,19:00,2024-01-09,13:00,4582,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,8,Neukölln,1 days,1 days
2024-01-09,2023-12-15,15:00,2023-12-16,09:00,349,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5,Spandau,1 days,25 days
2024-01-09,2024-01-08,08:00,2024-01-08,15:00,2599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,0 days,1 days
2024-01-09,2024-01-02,08:00,2024-01-03,17:00,1498,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,7 days
2024-01-09,2024-01-08,19:00,2024-01-09,07:00,1599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,1 days
2024-01-09,2024-01-09,09:00,2024-01-09,12:00,350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,0 days
2024-01-09,2024-01-08,14:00,2024-01-08,14:00,2700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,0 days,1 days
2024-01-09,2024-01-09,10:00,2024-01-09,16:00,549,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,0 days,0 days
2024-01-09,2024-01-06,17:00,2024-01-09,17:00,900,Unbekannt,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,7,Tempelhof-Schöneberg,3 days,3 days
2024-01-09,2024-01-09,18:00,2024-01-09,19:00,749,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,0 days,0 days
2024-01-09,2024-01-09,10:00,2024-01-09,19:00,1200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,0 days
2024-01-09,2024-01-08,10:00,2024-01-08,17:00,1697,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,1 days
2024-01-09,2024-01-08,16:00,2024-01-09,08:00,2000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,1 days,1 days
2024-01-09,2024-01-05,20:00,2024-01-06,11:00,2287,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,4 days
2024-01-09,2024-01-08,14:00,2024-01-08,15:00,597,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,12,Reinickendorf,0 days,1 days
2024-01-09,2024-01-09,06:00,2024-01-09,18:00,933,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,12,Reinickendorf,0 days,0 days
2024-01-09,2024-01-08,20:00,2024-01-08,20:00,2998,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,3,Pankow,0 days,1 days
2024-01-09,2024-01-08,16:00,2024-01-09,08:00,579,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,1 days
2024-01-09,2024-01-06,09:00,2024-01-06,14:00,3288,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,3 days
2024-01-09,2024-01-09,08:00,2024-01-09,17:00,710,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,0 days
2024-01-09,2024-01-09,11:00,2024-01-09,17:00,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,0 days
2024-01-09,2024-01-09,11:00,2024-01-09,13:00,2157,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,0 days
2024-01-09,2024-01-06,17:00,2024-01-06,22:00,989,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,0 days,3 days
2024-01-09,2024-01-08,21:00,2024-01-09,10:00,649,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,1 days,1 days
2024-01-09,2024-01-06,10:00,2024-01-09,10:00,1400,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,3,Pankow,3 days,3 days
2024-01-09,2024-01-09,18:00,2024-01-09,18:00,1650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,0 days
2024-01-08,2023-12-11,18:00,2023-12-11,19:00,1600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,28 days
2024-01-08,2024-01-05,19:00,2024-01-06,12:00,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,3 days
2024-01-08,2024-01-06,23:00,2024-01-08,07:00,720,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,2 days,2 days
2024-01-08,2024-01-07,15:00,2024-01-08,05:00,1960,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,1 days,1 days
2024-01-08,2024-01-07,19:00,2024-01-08,07:00,299,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,1 days,1 days
2024-01-08,2024-01-04,08:00,2024-01-05,09:00,2800,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,4 days
2024-01-08,2024-01-07,17:00,2024-01-08,08:00,1656,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,1 days
2024-01-08,2024-01-03,20:00,2024-01-04,14:00,1188,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,5 days
2024-01-08,2024-01-07,18:00,2024-01-08,08:00,3600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,1 days,1 days
2024-01-08,2024-01-04,07:00,2024-01-05,14:00,1099,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,1 days,4 days
2024-01-08,2023-08-01,17:00,2023-08-02,08:00,2250,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,1 days,160 days
2024-01-08,2024-01-06,17:00,2024-01-08,10:00,1882,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,2 days,2 days
2024-01-08,2023-12-30,18:00,2024-01-01,13:00,230,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,2 days,9 days
2024-01-08,2024-01-02,07:00,2024-01-02,15:00,290,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,6 days
2024-01-08,2024-01-08,11:00,2024-01-08,11:00,1000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5,Spandau,0 days,0 days
2024-01-08,2023-12-18,23:00,2023-12-19,08:00,774,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,1 days,21 days
2024-01-08,2024-01-07,12:00,2024-01-08,16:00,469,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,1 days
2024-01-08,2024-01-06,16:00,2024-01-08,12:00,530,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,2 days,2 days
2024-01-08,2024-01-06,19:00,2024-01-07,10:00,780,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,2 days
2024-01-08,2024-01-05,17:00,2024-01-06,00:00,1059,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,12,Reinickendorf,1 days,3 days
2024-01-08,2024-01-06,18:00,2024-01-08,08:00,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,2 days,2 days
2024-01-08,2024-01-05,18:00,2024-01-06,11:00,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,1 days,3 days
2024-01-08,2024-01-07,11:00,2024-01-07,21:00,1788,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,0 days,1 days
2024-01-08,2024-01-08,20:00,2024-01-08,20:00,70,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,0 days
2024-01-08,2023-09-01,19:00,2023-09-02,00:00,60,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,1 days,129 days
2024-01-08,2024-01-07,12:00,2024-01-08,09:00,2359,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,3,Pankow,1 days,1 days
2024-01-08,2024-01-06,16:00,2024-01-08,07:00,650,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,2 days,2 days
2024-01-08,2024-01-06,14:00,2024-01-06,18:00,1400,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,12,Reinickendorf,0 days,2 days
2024-01-08,2024-01-08,18:00,2024-01-08,20:00,1164,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,0 days
2024-01-08,2024-01-06,16:00,2024-01-06,16:00,1355,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,2 days
2024-01-08,2023-12-31,19:00,2024-01-02,10:00,1000,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,2 days,8 days
2024-01-07,2024-01-03,12:00,2024-01-05,17:00,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,2 days,4 days
2024-01-07,2024-01-05,08:00,2024-01-07,16:00,1199,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,2 days,2 days
2024-01-07,2023-12-11,19:00,2023-12-11,22:00,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,27 days
2024-01-07,2024-01-05,11:00,2024-01-07,14:00,2379,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,2 days,2 days
2024-01-07,2024-01-07,12:00,2024-01-07,13:00,1009,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,0 days
2024-01-07,2024-01-06,22:00,2024-01-07,08:00,1626,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,1 days
2024-01-07,2024-01-05,20:00,2024-01-07,13:00,595,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,2 days,2 days
2024-01-07,2024-01-07,09:00,2024-01-07,18:00,150,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,0 days,0 days
2024-01-07,2024-01-03,16:00,2024-01-05,12:00,1400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,2 days,4 days
2024-01-07,2024-01-04,09:00,2024-01-04,13:00,959,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,3 days
2024-01-07,2024-01-07,10:00,2024-01-07,16:00,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,0 days
2024-01-07,2024-01-06,18:00,2024-01-06,20:00,1450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,1 days
2024-01-07,2024-01-05,23:00,2024-01-07,16:00,810,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,2 days,2 days
2024-01-07,2024-01-05,18:00,2024-01-05,20:00,2550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,2 days
2024-01-07,2024-01-05,12:00,2024-01-05,14:00,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,2 days
2024-01-07,2024-01-06,10:00,2024-01-07,17:00,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,1 days,1 days
2024-01-07,2024-01-07,15:00,2024-01-07,18:00,1499,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,0 days,0 days
2024-01-06,2024-01-06,15:00,2024-01-06,18:00,1899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,0 days
2024-01-06,2024-01-04,08:00,2024-01-04,16:00,868,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,2 days
2024-01-06,2024-01-06,22:00,2024-01-06,22:00,50,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,0 days
2024-01-06,2024-01-06,16:00,2024-01-06,18:00,2850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,0 days
2024-01-06,2024-01-05,14:00,2024-01-05,22:00,920,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,10,Marzahn-Hellersdorf,0 days,1 days
2024-01-06,2023-12-31,10:00,2024-01-02,15:00,2383,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,2 days,6 days
2024-01-06,2024-01-01,16:00,2024-01-04,15:00,3300,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,8,Neukölln,3 days,5 days
2024-01-06,2024-01-05,16:00,2024-01-05,16:00,0,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,1 days
2024-01-06,2024-01-04,12:00,2024-01-05,12:00,380,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,2 days
2024-01-06,2023-12-30,09:00,2023-12-30,10:00,354,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,0 days,7 days
2024-01-06,2024-01-05,19:00,2024-01-06,01:00,1280,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,1 days
2024-01-06,2024-01-05,04:00,2024-01-06,12:00,3684,Nein,Lastenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,1 days
2024-01-06,2024-01-04,17:00,2024-01-04,18:00,375,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,8,Neukölln,0 days,2 days
2024-01-06,2024-01-06,17:00,2024-01-06,19:00,279,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,0 days
2024-01-06,2024-01-05,22:00,2024-01-05,23:00,2080,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,1 days
2024-01-06,2024-01-05,20:00,2024-01-06,01:00,1220,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,12,Reinickendorf,1 days,1 days
2024-01-06,2023-09-15,14:00,2023-09-15,14:00,240,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,113 days
2024-01-06,2024-01-06,15:00,2024-01-06,15:00,0,Nein,Lastenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,0 days
2024-01-06,2024-01-06,14:00,2024-01-06,15:00,1129,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,0 days
2024-01-06,2024-01-05,23:00,2024-01-06,06:00,1270,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,1 days
2024-01-06,2024-01-03,14:00,2024-01-05,10:00,500,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,7,Tempelhof-Schöneberg,2 days,3 days
2024-01-06,2024-01-05,21:00,2024-01-05,23:00,244,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5,Spandau,0 days,1 days
2024-01-06,2024-01-05,12:00,2024-01-05,16:00,615,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,1 days
2024-01-06,2024-01-06,11:00,2024-01-06,12:00,717,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,0 days
2024-01-05,2024-01-03,10:00,2024-01-05,08:00,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,2 days,2 days
2024-01-05,2024-01-04,19:00,2024-01-05,08:00,1408,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,1 days
2024-01-05,2024-01-04,18:00,2024-01-05,11:00,1800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,1 days
2024-01-05,2024-01-04,12:00,2024-01-04,17:00,1299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,0 days,1 days
2024-01-05,2024-01-03,07:00,2024-01-03,19:00,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5,Spandau,0 days,2 days
2024-01-05,2024-01-04,13:00,2024-01-04,19:00,301,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,1 days
2024-01-05,2023-12-10,18:00,2023-12-10,20:00,486,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,26 days
2024-01-05,2024-01-05,19:00,2024-01-05,19:00,0,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,0 days,0 days
2024-01-05,2024-01-03,22:00,2024-01-04,01:00,325,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,2 days
2024-01-05,2024-01-03,19:00,2024-01-04,08:00,200,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,1 days,2 days
2024-01-05,2024-01-04,09:00,2024-01-04,13:00,2488,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,1 days
2024-01-05,2023-12-31,13:00,2024-01-01,17:00,2274,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,5 days
2024-01-05,2024-01-04,17:00,2024-01-05,12:00,550,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,1 days,1 days
2024-01-05,2024-01-04,10:00,2024-01-04,16:00,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,1 days
2024-01-05,2024-01-03,16:00,2024-01-05,09:00,1536,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,7,Tempelhof-Schöneberg,2 days,2 days
2024-01-05,2024-01-03,16:00,2024-01-04,21:00,1500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,2 days
2024-01-05,2024-01-04,13:00,2024-01-04,22:00,2200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,8,Neukölln,0 days,1 days
2024-01-05,2023-12-25,09:00,2023-12-25,09:00,150,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,5,Spandau,0 days,11 days
2024-01-05,2024-01-03,10:00,2024-01-03,17:00,770,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,0 days,2 days
2024-01-05,2024-01-04,16:00,2024-01-05,09:00,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,1 days
2024-01-05,2024-01-05,15:00,2024-01-05,17:00,1400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,0 days
2024-01-05,2024-01-04,19:00,2024-01-05,17:00,440,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,1 days,1 days
2024-01-05,2024-01-05,15:00,2024-01-05,19:00,1000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,11,Lichtenberg,0 days,0 days
2024-01-05,2024-01-02,13:00,2024-01-02,13:00,3500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,0 days,3 days
2024-01-05,2024-01-03,13:00,2024-01-05,12:00,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2,Friedrichshain-Kreuzberg,2 days,2 days
2024-01-05,2024-01-04,18:00,2024-01-05,16:00,430,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1,Mitte,1 days,1 days
2024-01-05,2024-01-05,18:00,2024-01-05,18:00,1377,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,9,Treptow-Köpenick,0 days,0 days
2024-01-04,2024-01-03,20:00,2024-01-03,23:00,555,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,6,Steglitz-Zehlendorf,0 days,1 days
2024-01-04,2023-12-21,18:00,2023-12-22,07:00,758,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,4,Charlottenburg-Wilmersdorf,1 days,14 days
2024-01-04,2024-01-04,15:00,2024-01-04,15:00,280,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,8,Neukölln,0 days,0 days
2024-01-04,2023-12-16,18:00,2023-12-17,09:00,2649,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3,Pankow,1 days,19 days
